Hãng xe,Dòng xe,Năm đăng ký,Số Km đã đi,Tình trạng,Loại xe,Dung tích xe,Xuất xứ,Chính sách bảo hành,Giá
Honda,Cub,2012,2,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,1.600.000 đ
Regal Raptor,Euro Reibel,2013,800000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.345.678 đ
Honda,Air Blade,2011,9000,Đã sử dụng,Tay ga,100 - 175 cc,2,Đang cập nhật,14.000.000 đ
Honda,Vario,2018,17000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,45.000.000 đ
Honda,Vision,2011,85319,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.800.000 đ
Honda,Winner,2018,20000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,Bảo hành hãng,22.000.000 đ
Suzuki,Sport / Xipo,2013,5000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,42.000.000 đ
Yamaha,Jupiter,2021,2600,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.500.000 đ
Honda,Lead,2013,42099,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.800.000 đ
Hãng khác,Dòng khác,2010,2588,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4.500.000 đ
Suzuki,GSX,2017,10000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,32.500.000 đ
Honda,Click,2009,39000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.800.000 đ
Honda,Dream,1998,45,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,21.000.000 đ
Hãng khác,Dòng khác,2012,999999,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,2.000.000 đ
Piaggio,Vespa,2012,21000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24.500.000 đ
Honda,Dòng khác,1997,10000,Đã sử dụng,Tay ga,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,25.000.000 đ
Honda,Vario,2021,30000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,31.000.000 đ
Honda,Wave,2002,10000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,6.000.000 đ
Honda,Lead,2012,3500,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.500.000 đ
Honda,Air Blade,2022,7000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,49.000.000 đ
Yamaha,Luvias,2012,15234,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.700.000 đ
Piaggio,Medley,2017,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,33.000.000 đ
Honda,Vario,2020,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,30.000.000 đ
Honda,Wave,2019,50000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.500.000 đ
Honda,Wave,2022,2700,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.400.000 đ
Yamaha,Sirius,2021,3100,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.800.000 đ
Hãng khác,Dòng khác,2009,66666,Đã sử dụng,Xe số,100 - 175 cc,Trung Quốc,Bảo hành hãng,6.500.000 đ
GPX,Demon 150GR,2019,12345,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,34.500.000 đ
Suzuki,Raider,2019,30,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,27.000.000 đ
Honda,Sonic,2018,34000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,25.500.000 đ
Honda,Citi,1999,2388,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,3.800.000 đ
Piaggio,Zip,2007,7979,Đã sử dụng,Tay ga,50 - 100 cc,Đang cập nhật,Bảo hành hãng,7.200.000 đ
Honda,Wave,2020,500,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,19.000.000 đ
Yamaha,Janus,2019,24000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,19.500.000 đ
Honda,Wave,2008,30000,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan,Bảo hành hãng,25.000.000 đ
Honda,Click,2007,440000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,8.000.000 đ
Yamaha,Janus,2017,12000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.800.000 đ
Ducati,Monster,2020,2100,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.000.000 đ
Yamaha,Sirius,2021,13000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11.000.000 đ
Honda,Future,2004,50000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.500.000 đ
Yamaha,Sirius,2015,50100,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.700.000 đ
Yamaha,Luvias,2011,6868,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11.686.868 đ
Honda,Blade,2015,456,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.550.000 đ
Yamaha,Exciter,2018,2,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,27.500.000 đ
Honda,Vision,2021,17000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,25.000.000 đ
Honda,Winner X,2023,1525,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,Bảo hành hãng,25.800.000 đ
Honda,Vario,2019,8300,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,39.800.000 đ
Honda,Vision,2017,100000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,25.000.000 đ
Honda,Lead,2019,13000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,35.500.000 đ
Hãng khác,Dòng khác,2023,900,Đã sử dụng,Tay ga,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,15.800.000 đ
Honda,Winner X,2020,111,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,26.000.000 đ
SYM,Attila,2010,9263,Đã sử dụng,Tay ga,50 - 100 cc,Đang cập nhật,Bảo hành hãng,5.200.000 đ
Piaggio,Liberty,2016,19000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,31.500.000 đ
Piaggio,Vespa,2017,6000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.500.000 đ
Honda,Winner X,2020,14,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,25.500.000 đ
Honda,Cub,1996,30000,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,16.500.000 đ
Honda,Wave,2016,22222,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,4.900.000 đ
Honda,Cub,1996,11279,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,27.500.000 đ
Yamaha,Dòng khác,2018,10,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,35.800.000 đ
Honda,Vision,2012,13579,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.200.000 đ
Honda,Future,2008,3000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,37.000.000 đ
Honda,Wave,2015,25000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.000.000 đ
Yamaha,Nouvo,2009,123456,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,6.500.000 đ
Yamaha,FZ,2014,40000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,Bảo hành hãng,23.500.000 đ
Hãng khác,Dòng khác,2011,12345,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,9.000.000 đ
Honda,Dòng khác,2014,5807,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,30.000.000 đ
Yamaha,Nozza,2012,29,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.900.000 đ
Honda,SH Mode,2019,8730,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,48.000.000 đ
SYM,Attila,2008,40000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,3.500.000 đ
SYM,Husky,2019,9000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,25.800.000 đ
Honda,Air Blade,2018,10000,Đã sử dụng,Tay ga,Không biết rõ,Đang cập nhật,Bảo hành hãng,30.000.000 đ
Honda,Air Blade,2018,1,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,30.800.000 đ
Honda,Air Blade,2008,44168,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,20.500.000 đ
Honda,@,2004,23000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,32.000.000 đ
Honda,Air Blade,2019,17000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,32.300.000 đ
Yamaha,Dòng khác,2019,22000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,46.700.000 đ
Honda,Vario,2019,22000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,41.300.000 đ
Yamaha,Sirius,2017,120000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.900.000 đ
Honda,Dylan,2008,21000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.800.000 đ
Honda,Blade,2019,55000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,15.990.000 đ
Honda,Winner,2017,40000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,19.000.000 đ
Yamaha,Janus,2019,123,Đã sử dụng,Tay ga,50 - 100 cc,Đang cập nhật,Bảo hành hãng,14.500.000 đ
Yamaha,Luvias,2011,5,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11.900.000 đ
Suzuki,Bella,2013,50000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.300.000 đ
Honda,Wave,2010,6789,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,3.000.000 đ
Yamaha,Exciter,2019,2000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,19.500.000 đ
Honda,Air Blade,2022,2300,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,28.000.000 đ
SYM,Elite,2022,20000,Đã sử dụng,Xe số,Dưới 50 cc,Hàn Quốc,Bảo hành hãng,12.800.000 đ
Honda,Vario,2022,1560,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,38.000.000 đ
Honda,Vario,2020,28000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,28.500.000 đ
Yamaha,Exciter,2013,48000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11.800.000 đ
Ducati,Monster,2022,12000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,20.500.000 đ
SYM,Star,2021,70000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11.000.000 đ
Honda,Wave,2016,40,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11.500.000 đ
Honda,Vision,2016,28000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.500.000 đ
Suzuki,Raider,2021,170170,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.500.000 đ
Honda,Air Blade,2010,26000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.800.000 đ
Suzuki,Satria,2019,20000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,29.000.000 đ
Yamaha,FZ,2016,42000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.000.000 đ
Honda,Wave,2014,22102,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,8.800.000 đ
Yamaha,Grande,2014,37000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,19.000.000 đ
SYM,Elizabeth,2014,3333,Đã sử dụng,Tay ga,50 - 100 cc,Đang cập nhật,Bảo hành hãng,8.000.000 đ
Yamaha,Exciter,2019,34000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,Bảo hành hãng,24.000.000 đ
Yamaha,Sirius,2015,221,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,7.800.000 đ
Honda,Air Blade,2017,15000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24.800.000 đ
Yamaha,Nvx,2018,16242,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,17.200.000 đ
Yamaha,FZ,2014,35000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24.000.000 đ
Honda,Winner X,2022,1200,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,29.000.000 đ
Yamaha,Exciter,2019,27000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.000.000 đ
Honda,Vision,2013,19000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,14.500.000 đ
Suzuki,Raider,2019,29000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,31.000.000 đ
Honda,Wave,2006,30000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.800.000 đ
Yamaha,Exciter,2010,22000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,39.500.000 đ
Yamaha,Nouvo,2009,10000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.200.000 đ
Honda,Future,2006,32000,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan,Bảo hành hãng,15.500.000 đ
Honda,Vario,2021,19000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,37.500.000 đ
Piaggio,LX,2014,11000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,17.900.000 đ
Honda,Lead,2012,6800,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.300.000 đ
Yamaha,Luvias,2011,10000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.000.000 đ
Honda,Wave,2004,2,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.500.000 đ
Yamaha,Exciter,2012,1,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.300.000 đ
Piaggio,Liberty,2012,24000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,11.000.000 đ
Honda,Wave,2002,99999,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.000.000 đ
Yamaha,Luvias,2012,1,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.800.000 đ
Honda,PCX,2013,2100,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,15.500.000 đ
Honda,Future,2004,36000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16.800.000 đ
Yamaha,Exciter,2017,12,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,17.000.000 đ
Yamaha,Nouvo,2007,15000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.500.000 đ
Yamaha,Nouvo,2014,9000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4.200.000 đ
Yamaha,Freego,2019,2,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,20.300.000 đ
Yamaha,Exciter,2017,28000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,Bảo hành hãng,20.000.000 đ
Honda,Future,2009,200000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,49.000.000 đ
Piaggio,Vespa,2009,300000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,6.500.000 đ
Piaggio,Zip,2013,150000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.900.000 đ
Honda,Wave,2019,11000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,15.300.000 đ
Honda,Chaly,2000,12345,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,16.000.000 đ
Yamaha,Nvx,2020,3100,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,44.500.000 đ
Yamaha,Exciter,2011,46000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,23.000.000 đ
Yamaha,Grande,2021,1000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28.500.000 đ
Yamaha,Luvias,2015,59000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.000.000 đ
Honda,Vision,2013,25000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,15.000.000 đ
SYM,Angela,2009,25000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,3.800.000 đ
Honda,Lead,2019,16000,Đã sử dụng,Tay ga,Trên 175 cc,Đang cập nhật,Bảo hành hãng,32.000.000 đ
Honda,Vario,2017,45000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,47.000.000 đ
Honda,Air Blade,2010,45678,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,17.500.000 đ
Piaggio,LX,2014,17000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.000.000 đ
Piaggio,Vespa,2013,30000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16.800.000 đ
Honda,Air Blade,2019,7500,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,34.500.000 đ
Honda,Air Blade,2019,8000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.500.000 đ
Honda,Wave,2014,25000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.800.000 đ
Honda,Air Blade,2012,65000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,13.000.000 đ
Honda,Lead,2017,19000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28.500.000 đ
Honda,Wave,2011,39000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.800.000 đ
Honda,Dream,2009,100000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,1.300.000 đ
Yamaha,Sirius,2018,51500,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,9.000.000 đ
Yamaha,YB125,2018,21000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,38.500.000 đ
Honda,Blade,2016,20000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.800.000 đ
Honda,Air Blade,2009,25000,Đã sử dụng,Tay ga,50 - 100 cc,Đang cập nhật,Bảo hành hãng,14.500.000 đ
Suzuki,Raider,2019,30000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28.000.000 đ
Honda,Wave,2019,8686,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4.800.000 đ
Piaggio,Liberty,2012,500,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.000.000 đ
Yamaha,Janus,2018,9800,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,14.800.000 đ
Honda,Cub,2022,2000,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,Bảo hành hãng,6.200.000 đ
Yamaha,Freego,2020,20000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.800.000 đ
Suzuki,Impulse,2015,123456,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.900.000 đ
Yamaha,Nouvo,2014,12345,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.600.000 đ
Honda,Wave,2016,28000,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,11.500.000 đ
Yamaha,Exciter,2012,15000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,24.000.000 đ
Honda,Lead,2019,16500,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28.500.000 đ
Honda,Wave,1999,65000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,25.000.000 đ
SYM,Shark,2011,25,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,8.400.000 đ
GPX,Legend 200,2021,9000,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Đang cập nhật,Bảo hành hãng,30.000.000 đ
Yamaha,Freego,2020,16000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,26.000.000 đ
Honda,Scoopy,2023,10000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,38.500.000 đ
Honda,Wave,2016,1,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11.800.000 đ
Honda,Wave,2008,59000,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,17.800.000 đ
Piaggio,Zip,2017,15000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,11.800.000 đ
Yamaha,Sirius,2020,23000,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,11.000.000 đ
Honda,Future,2000,15000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16.800.000 đ
Honda,Air Blade,2012,24000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16.500.000 đ
SYM,Angela,2018,15000,Đã sử dụng,Xe số,Dưới 50 cc,Đài Loan,Bảo hành hãng,7.000.000 đ
Piaggio,Vespa,2014,14680,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.600.000 đ
SYM,Attila,2012,25000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,4.500.000 đ
Honda,Winner,2019,2599,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,15.000.000 đ
Suzuki,Dòng khác,2019,7000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,44.000.000 đ
Yamaha,Grande,2015,18,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,19.500.000 đ
Honda,Dòng khác,1997,9999,Đã sử dụng,Tay côn/Moto,50 - 100 cc,Đang cập nhật,Bảo hành hãng,10.000.000 đ
Honda,Future,2016,6789,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,18.800.000 đ
Honda,Air Blade,2020,60,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,32.800.000 đ
MV Agusta,Dòng khác,2019,8000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Thái Lan,Bảo hành hãng,16.500.000 đ
Suzuki,Satria,2019,27000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,32.100.000 đ
Piaggio,Liberty,2014,6868,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.800.000 đ
Piaggio,Vespa,2013,2000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,7.800.000 đ
Honda,PCX,2015,50000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,28.500.000 đ
Yamaha,Mio,2010,25000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,10.800.000 đ
Yamaha,Dòng khác,2018,6000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,22.500.000 đ
Honda,Wave,2017,123456,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,Bảo hành hãng,6.000.000 đ
Yamaha,Jupiter,2017,23000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16.500.000 đ
Honda,Vision,2017,17,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,19.500.000 đ
Yamaha,Sirius,2012,19000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,12.000.000 đ
Suzuki,Satria,2021,10000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,30.000.000 đ
Honda,Wave,2008,60000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,16.500.000 đ
Yamaha,Nouvo,2007,392140,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,5.000.000 đ
Suzuki,Raider,2020,10000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,32.500.000 đ
Honda,Wave,2022,1200,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,14.500.000 đ
